id,status,grade,reason
train-001202,unprocessed,,medium_quality_gate_failed
train-001203,unprocessed,,medium_quality_gate_failed
train-001204,unprocessed,,medium_quality_gate_failed
train-001205,unprocessed,,medium_quality_gate_failed
train-001206,unprocessed,,medium_quality_gate_failed
train-001207,unprocessed,,medium_quality_gate_failed
train-001208,unprocessed,,medium_quality_gate_failed
train-001209,unprocessed,,medium_quality_gate_failed
train-001210,unprocessed,,medium_quality_gate_failed
train-001211,unprocessed,,medium_quality_gate_failed
train-001214,unprocessed,,medium_quality_gate_failed
train-001215,unprocessed,,medium_quality_gate_failed
train-001216,unprocessed,,medium_quality_gate_failed
train-001217,unprocessed,,medium_quality_gate_failed
train-001218,unprocessed,,medium_quality_gate_failed
train-001219,unprocessed,,medium_quality_gate_failed
train-001220,unprocessed,,medium_quality_gate_failed
train-001222,unprocessed,,medium_quality_gate_failed
train-001223,unprocessed,,medium_quality_gate_failed
train-001224,unprocessed,,medium_quality_gate_failed
train-001225,unprocessed,,medium_quality_gate_failed
train-001227,unprocessed,,medium_quality_gate_failed
train-001228,unprocessed,,medium_quality_gate_failed
train-001229,unprocessed,,medium_quality_gate_failed
train-001230,unprocessed,,medium_quality_gate_failed
train-001233,unprocessed,,medium_quality_gate_failed
train-001234,unprocessed,,medium_quality_gate_failed
train-001235,unprocessed,,medium_quality_gate_failed
train-001237,unprocessed,,medium_quality_gate_failed
train-001240,unprocessed,,medium_quality_gate_failed
train-001241,unprocessed,,medium_quality_gate_failed
train-001242,unprocessed,,medium_quality_gate_failed
train-001244,unprocessed,,medium_quality_gate_failed
train-001245,unprocessed,,medium_quality_gate_failed
train-001246,unprocessed,,medium_quality_gate_failed
train-001247,unprocessed,,medium_quality_gate_failed
train-001249,unprocessed,,medium_quality_gate_failed
train-001250,unprocessed,,medium_quality_gate_failed
train-001251,unprocessed,,medium_quality_gate_failed
train-001252,unprocessed,,medium_quality_gate_failed
train-001257,unprocessed,,medium_quality_gate_failed
train-001258,unprocessed,,medium_quality_gate_failed
train-001260,unprocessed,,medium_quality_gate_failed
train-001262,unprocessed,,medium_quality_gate_failed
train-001263,unprocessed,,medium_quality_gate_failed
train-001265,unprocessed,,medium_quality_gate_failed
train-001268,unprocessed,,medium_quality_gate_failed
train-001269,unprocessed,,medium_quality_gate_failed
train-001271,unprocessed,,medium_quality_gate_failed
train-001272,unprocessed,,medium_quality_gate_failed
train-001273,unprocessed,,medium_quality_gate_failed
train-001274,unprocessed,,medium_quality_gate_failed
train-001276,unprocessed,,medium_quality_gate_failed
train-001277,unprocessed,,medium_quality_gate_failed
train-001278,unprocessed,,medium_quality_gate_failed
train-001279,unprocessed,,medium_quality_gate_failed
train-001280,unprocessed,,medium_quality_gate_failed
train-001282,unprocessed,,medium_quality_gate_failed
train-001283,unprocessed,,medium_quality_gate_failed
train-001284,unprocessed,,medium_quality_gate_failed
train-001286,unprocessed,,medium_quality_gate_failed
train-001287,unprocessed,,medium_quality_gate_failed
train-001290,unprocessed,,medium_quality_gate_failed
train-001291,unprocessed,,medium_quality_gate_failed
train-001292,unprocessed,,medium_quality_gate_failed
train-001293,unprocessed,,medium_quality_gate_failed
train-001294,unprocessed,,medium_quality_gate_failed
train-001295,unprocessed,,medium_quality_gate_failed
train-001296,unprocessed,,medium_quality_gate_failed
train-001297,unprocessed,,medium_quality_gate_failed
train-001298,unprocessed,,medium_quality_gate_failed
train-001299,unprocessed,,medium_quality_gate_failed
train-001303,unprocessed,,medium_quality_gate_failed
train-001305,unprocessed,,medium_quality_gate_failed
train-001306,unprocessed,,medium_quality_gate_failed
train-001307,unprocessed,,medium_quality_gate_failed
train-001309,unprocessed,,medium_quality_gate_failed
train-001311,unprocessed,,medium_quality_gate_failed
train-001313,unprocessed,,medium_quality_gate_failed
train-001314,unprocessed,,medium_quality_gate_failed
train-001315,unprocessed,,medium_quality_gate_failed
train-001316,unprocessed,,medium_quality_gate_failed
train-001317,unprocessed,,medium_quality_gate_failed
train-001318,unprocessed,,medium_quality_gate_failed
train-001320,unprocessed,,medium_quality_gate_failed
train-001321,unprocessed,,medium_quality_gate_failed
train-001322,unprocessed,,medium_quality_gate_failed
train-001327,unprocessed,,medium_quality_gate_failed
train-001328,unprocessed,,medium_quality_gate_failed
train-001329,unprocessed,,medium_quality_gate_failed
train-001330,unprocessed,,medium_quality_gate_failed
train-001331,unprocessed,,medium_quality_gate_failed
train-001332,unprocessed,,medium_quality_gate_failed
train-001333,unprocessed,,medium_quality_gate_failed
train-001335,unprocessed,,medium_quality_gate_failed
train-001336,unprocessed,,medium_quality_gate_failed
train-001338,unprocessed,,medium_quality_gate_failed
train-001339,unprocessed,,medium_quality_gate_failed
train-001341,unprocessed,,medium_quality_gate_failed
train-001345,unprocessed,,medium_quality_gate_failed
train-001346,unprocessed,,medium_quality_gate_failed
train-001347,unprocessed,,medium_quality_gate_failed
train-001350,unprocessed,,medium_quality_gate_failed
train-001352,unprocessed,,medium_quality_gate_failed
train-001354,unprocessed,,medium_quality_gate_failed
train-001355,unprocessed,,medium_quality_gate_failed
train-001357,unprocessed,,medium_quality_gate_failed
train-001358,unprocessed,,medium_quality_gate_failed
train-001359,unprocessed,,medium_quality_gate_failed
train-001360,unprocessed,,medium_quality_gate_failed
train-001361,unprocessed,,medium_quality_gate_failed
train-001363,unprocessed,,medium_quality_gate_failed
train-001364,unprocessed,,medium_quality_gate_failed
train-001366,unprocessed,,medium_quality_gate_failed
train-001367,unprocessed,,medium_quality_gate_failed
train-001368,unprocessed,,medium_quality_gate_failed
train-001370,unprocessed,,medium_quality_gate_failed
train-001371,unprocessed,,medium_quality_gate_failed
train-001372,unprocessed,,medium_quality_gate_failed
train-001373,unprocessed,,medium_quality_gate_failed
train-001374,unprocessed,,medium_quality_gate_failed
train-001375,unprocessed,,medium_quality_gate_failed
train-001376,unprocessed,,medium_quality_gate_failed
train-001377,unprocessed,,medium_quality_gate_failed
train-001379,unprocessed,,medium_quality_gate_failed
train-001380,unprocessed,,medium_quality_gate_failed
train-001381,unprocessed,,medium_quality_gate_failed
train-001382,unprocessed,,medium_quality_gate_failed
train-001383,unprocessed,,medium_quality_gate_failed
train-001385,unprocessed,,medium_quality_gate_failed
train-001386,unprocessed,,medium_quality_gate_failed
train-001388,unprocessed,,medium_quality_gate_failed
train-001389,unprocessed,,medium_quality_gate_failed
train-001390,unprocessed,,medium_quality_gate_failed
train-001392,unprocessed,,medium_quality_gate_failed
train-001393,unprocessed,,medium_quality_gate_failed
train-001394,unprocessed,,medium_quality_gate_failed
train-001395,unprocessed,,medium_quality_gate_failed
train-001397,unprocessed,,medium_quality_gate_failed
train-001399,unprocessed,,medium_quality_gate_failed
train-001400,unprocessed,,medium_quality_gate_failed
train-001401,unprocessed,,medium_quality_gate_failed
train-001402,unprocessed,,medium_quality_gate_failed
train-001406,unprocessed,,medium_quality_gate_failed
train-001408,unprocessed,,medium_quality_gate_failed
train-001412,unprocessed,,medium_quality_gate_failed
train-001414,unprocessed,,medium_quality_gate_failed
train-001417,unprocessed,,medium_quality_gate_failed
train-001418,unprocessed,,medium_quality_gate_failed
train-001419,unprocessed,,medium_quality_gate_failed
train-001420,unprocessed,,medium_quality_gate_failed
train-001421,unprocessed,,medium_quality_gate_failed
train-001422,unprocessed,,medium_quality_gate_failed
train-001423,unprocessed,,medium_quality_gate_failed
train-001424,unprocessed,,medium_quality_gate_failed
train-001426,unprocessed,,medium_quality_gate_failed
train-001427,unprocessed,,medium_quality_gate_failed
train-001429,unprocessed,,medium_quality_gate_failed
train-001431,unprocessed,,medium_quality_gate_failed
train-001432,unprocessed,,medium_quality_gate_failed
train-001434,unprocessed,,medium_quality_gate_failed
train-001435,unprocessed,,medium_quality_gate_failed
train-001436,unprocessed,,medium_quality_gate_failed
train-001437,unprocessed,,medium_quality_gate_failed
train-001439,unprocessed,,medium_quality_gate_failed
train-001440,unprocessed,,medium_quality_gate_failed
train-001441,unprocessed,,medium_quality_gate_failed
train-001443,unprocessed,,medium_quality_gate_failed
train-001445,unprocessed,,medium_quality_gate_failed
train-001446,unprocessed,,medium_quality_gate_failed
train-001447,unprocessed,,medium_quality_gate_failed
train-001448,unprocessed,,medium_quality_gate_failed
train-001450,unprocessed,,medium_quality_gate_failed
train-001451,unprocessed,,medium_quality_gate_failed
train-001453,unprocessed,,medium_quality_gate_failed
train-001454,unprocessed,,medium_quality_gate_failed
train-001456,unprocessed,,medium_quality_gate_failed
train-001457,unprocessed,,medium_quality_gate_failed
train-001458,unprocessed,,medium_quality_gate_failed
train-001459,unprocessed,,medium_quality_gate_failed
train-001460,unprocessed,,medium_quality_gate_failed
train-001461,unprocessed,,medium_quality_gate_failed
train-001462,unprocessed,,medium_quality_gate_failed
train-001464,unprocessed,,medium_quality_gate_failed
train-001465,unprocessed,,medium_quality_gate_failed
train-001466,unprocessed,,medium_quality_gate_failed
train-001469,unprocessed,,medium_quality_gate_failed
train-001470,unprocessed,,medium_quality_gate_failed
train-001471,unprocessed,,medium_quality_gate_failed
train-001472,unprocessed,,medium_quality_gate_failed
train-001473,unprocessed,,medium_quality_gate_failed
train-001474,unprocessed,,medium_quality_gate_failed
train-001475,unprocessed,,medium_quality_gate_failed
train-001476,unprocessed,,medium_quality_gate_failed
train-001477,unprocessed,,medium_quality_gate_failed
train-001478,unprocessed,,medium_quality_gate_failed
train-001479,unprocessed,,medium_quality_gate_failed
train-001481,unprocessed,,medium_quality_gate_failed
train-001483,unprocessed,,medium_quality_gate_failed
train-001484,unprocessed,,medium_quality_gate_failed
train-001485,unprocessed,,medium_quality_gate_failed
train-001489,unprocessed,,medium_quality_gate_failed
train-001490,unprocessed,,medium_quality_gate_failed
train-001491,unprocessed,,medium_quality_gate_failed
train-001492,unprocessed,,medium_quality_gate_failed
train-001493,unprocessed,,medium_quality_gate_failed
train-001494,unprocessed,,medium_quality_gate_failed
train-001495,unprocessed,,medium_quality_gate_failed
train-001496,unprocessed,,medium_quality_gate_failed
train-001497,unprocessed,,medium_quality_gate_failed
train-001499,unprocessed,,medium_quality_gate_failed
train-001500,unprocessed,,medium_quality_gate_failed
train-001501,unprocessed,,medium_quality_gate_failed
train-001502,unprocessed,,medium_quality_gate_failed
train-001505,unprocessed,,medium_quality_gate_failed
train-001506,unprocessed,,medium_quality_gate_failed
train-001507,unprocessed,,medium_quality_gate_failed
train-001508,unprocessed,,medium_quality_gate_failed
train-001509,unprocessed,,medium_quality_gate_failed
train-001510,unprocessed,,medium_quality_gate_failed
train-001511,unprocessed,,medium_quality_gate_failed
train-001512,unprocessed,,medium_quality_gate_failed
train-001513,unprocessed,,medium_quality_gate_failed
train-001514,unprocessed,,medium_quality_gate_failed
train-001515,unprocessed,,medium_quality_gate_failed
train-001517,unprocessed,,medium_quality_gate_failed
train-001519,unprocessed,,medium_quality_gate_failed
train-001520,unprocessed,,medium_quality_gate_failed
train-001521,unprocessed,,medium_quality_gate_failed
train-001523,unprocessed,,medium_quality_gate_failed
train-001525,unprocessed,,medium_quality_gate_failed
train-001526,unprocessed,,medium_quality_gate_failed
train-001527,unprocessed,,medium_quality_gate_failed
train-001529,unprocessed,,medium_quality_gate_failed
train-001530,unprocessed,,medium_quality_gate_failed
train-001531,unprocessed,,medium_quality_gate_failed
train-001533,unprocessed,,medium_quality_gate_failed
train-001535,unprocessed,,medium_quality_gate_failed
train-001536,unprocessed,,medium_quality_gate_failed
train-001537,unprocessed,,medium_quality_gate_failed
train-001538,unprocessed,,medium_quality_gate_failed
train-001540,unprocessed,,medium_quality_gate_failed
train-001541,unprocessed,,medium_quality_gate_failed
train-001542,unprocessed,,medium_quality_gate_failed
train-001544,unprocessed,,medium_quality_gate_failed
train-001545,unprocessed,,medium_quality_gate_failed
train-001547,unprocessed,,medium_quality_gate_failed
train-001548,unprocessed,,medium_quality_gate_failed
train-001549,unprocessed,,medium_quality_gate_failed
train-001552,unprocessed,,medium_quality_gate_failed
train-001553,unprocessed,,medium_quality_gate_failed
train-001556,unprocessed,,medium_quality_gate_failed
train-001557,unprocessed,,medium_quality_gate_failed
train-001558,unprocessed,,medium_quality_gate_failed
train-001559,unprocessed,,medium_quality_gate_failed
train-001560,unprocessed,,medium_quality_gate_failed
train-001561,unprocessed,,medium_quality_gate_failed
train-001562,unprocessed,,medium_quality_gate_failed
train-001563,unprocessed,,medium_quality_gate_failed
train-001564,unprocessed,,medium_quality_gate_failed
train-001565,unprocessed,,medium_quality_gate_failed
train-001566,unprocessed,,medium_quality_gate_failed
train-001568,unprocessed,,medium_quality_gate_failed
train-001569,unprocessed,,medium_quality_gate_failed
train-001570,unprocessed,,medium_quality_gate_failed
train-001571,unprocessed,,medium_quality_gate_failed
train-001573,unprocessed,,medium_quality_gate_failed
train-001574,unprocessed,,medium_quality_gate_failed
train-001575,unprocessed,,medium_quality_gate_failed
train-001576,unprocessed,,medium_quality_gate_failed
train-001579,unprocessed,,medium_quality_gate_failed
train-001580,unprocessed,,medium_quality_gate_failed
train-001581,unprocessed,,medium_quality_gate_failed
train-001582,unprocessed,,medium_quality_gate_failed
train-001583,unprocessed,,medium_quality_gate_failed
train-001584,unprocessed,,medium_quality_gate_failed
train-001585,unprocessed,,medium_quality_gate_failed
train-001586,unprocessed,,medium_quality_gate_failed
train-001587,unprocessed,,medium_quality_gate_failed
train-001588,unprocessed,,medium_quality_gate_failed
train-001589,unprocessed,,medium_quality_gate_failed
train-001590,unprocessed,,medium_quality_gate_failed
train-001591,unprocessed,,medium_quality_gate_failed
train-001593,unprocessed,,medium_quality_gate_failed
train-001594,unprocessed,,medium_quality_gate_failed
train-001595,unprocessed,,medium_quality_gate_failed
train-001597,unprocessed,,medium_quality_gate_failed
train-001598,unprocessed,,medium_quality_gate_failed
train-001599,unprocessed,,medium_quality_gate_failed
train-001601,unprocessed,,medium_quality_gate_failed
train-001602,unprocessed,,medium_quality_gate_failed
train-001603,unprocessed,,medium_quality_gate_failed
train-001604,unprocessed,,medium_quality_gate_failed
train-001605,unprocessed,,medium_quality_gate_failed
train-001606,unprocessed,,medium_quality_gate_failed
train-001607,unprocessed,,medium_quality_gate_failed
train-001608,unprocessed,,medium_quality_gate_failed
train-001609,unprocessed,,medium_quality_gate_failed
train-001610,unprocessed,,medium_quality_gate_failed
train-001611,unprocessed,,medium_quality_gate_failed
train-001612,unprocessed,,medium_quality_gate_failed
train-001613,unprocessed,,medium_quality_gate_failed
train-001615,unprocessed,,medium_quality_gate_failed
train-001616,unprocessed,,medium_quality_gate_failed
train-001617,unprocessed,,medium_quality_gate_failed
train-001618,unprocessed,,medium_quality_gate_failed
train-001619,unprocessed,,medium_quality_gate_failed
train-001620,unprocessed,,medium_quality_gate_failed
train-001621,unprocessed,,medium_quality_gate_failed
train-001622,unprocessed,,medium_quality_gate_failed
train-001623,unprocessed,,medium_quality_gate_failed
train-001624,unprocessed,,medium_quality_gate_failed
train-001625,unprocessed,,medium_quality_gate_failed
train-001627,unprocessed,,medium_quality_gate_failed
train-001629,unprocessed,,medium_quality_gate_failed
train-001630,unprocessed,,medium_quality_gate_failed
train-001631,unprocessed,,medium_quality_gate_failed
train-001633,unprocessed,,medium_quality_gate_failed
train-001634,unprocessed,,medium_quality_gate_failed
train-001636,unprocessed,,medium_quality_gate_failed
train-001638,unprocessed,,medium_quality_gate_failed
train-001641,unprocessed,,medium_quality_gate_failed
train-001642,unprocessed,,medium_quality_gate_failed
train-001644,unprocessed,,medium_quality_gate_failed
train-001645,unprocessed,,medium_quality_gate_failed
train-001647,unprocessed,,medium_quality_gate_failed
train-001648,unprocessed,,medium_quality_gate_failed
train-001649,unprocessed,,medium_quality_gate_failed
train-001650,unprocessed,,medium_quality_gate_failed
train-001651,unprocessed,,medium_quality_gate_failed
train-001652,unprocessed,,medium_quality_gate_failed
train-001653,unprocessed,,medium_quality_gate_failed
train-001654,unprocessed,,medium_quality_gate_failed
train-001655,unprocessed,,medium_quality_gate_failed
train-001656,unprocessed,,medium_quality_gate_failed
train-001657,unprocessed,,medium_quality_gate_failed
train-001658,unprocessed,,medium_quality_gate_failed
train-001659,unprocessed,,medium_quality_gate_failed
train-001660,unprocessed,,medium_quality_gate_failed
train-001661,unprocessed,,medium_quality_gate_failed
train-001662,unprocessed,,medium_quality_gate_failed
train-001663,unprocessed,,medium_quality_gate_failed
train-001664,unprocessed,,medium_quality_gate_failed
train-001665,unprocessed,,medium_quality_gate_failed
train-001666,unprocessed,,medium_quality_gate_failed
train-001667,unprocessed,,medium_quality_gate_failed
train-001669,unprocessed,,medium_quality_gate_failed
train-001670,unprocessed,,medium_quality_gate_failed
train-001671,unprocessed,,medium_quality_gate_failed
train-001672,unprocessed,,medium_quality_gate_failed
train-001673,unprocessed,,medium_quality_gate_failed
train-001674,unprocessed,,medium_quality_gate_failed
train-001675,unprocessed,,medium_quality_gate_failed
train-001677,unprocessed,,medium_quality_gate_failed
train-001678,unprocessed,,medium_quality_gate_failed
train-001679,unprocessed,,medium_quality_gate_failed
train-001680,unprocessed,,medium_quality_gate_failed
train-001681,unprocessed,,medium_quality_gate_failed
train-001682,unprocessed,,medium_quality_gate_failed
train-001683,unprocessed,,medium_quality_gate_failed
train-001685,unprocessed,,medium_quality_gate_failed
train-001694,unprocessed,,medium_quality_gate_failed
train-001699,unprocessed,,medium_quality_gate_failed
train-001700,unprocessed,,medium_quality_gate_failed
train-001703,unprocessed,,medium_quality_gate_failed
train-001705,unprocessed,,medium_quality_gate_failed
train-001706,unprocessed,,medium_quality_gate_failed
train-001707,unprocessed,,medium_quality_gate_failed
train-001709,unprocessed,,medium_quality_gate_failed
train-001710,unprocessed,,medium_quality_gate_failed
train-001711,unprocessed,,medium_quality_gate_failed
train-001712,unprocessed,,medium_quality_gate_failed
train-001713,unprocessed,,medium_quality_gate_failed
train-001714,unprocessed,,medium_quality_gate_failed
train-001715,unprocessed,,medium_quality_gate_failed
train-001716,unprocessed,,medium_quality_gate_failed
train-001717,unprocessed,,medium_quality_gate_failed
train-001718,unprocessed,,medium_quality_gate_failed
train-001719,unprocessed,,medium_quality_gate_failed
train-001720,unprocessed,,medium_quality_gate_failed
train-001721,unprocessed,,medium_quality_gate_failed
train-001722,unprocessed,,medium_quality_gate_failed
train-001723,unprocessed,,medium_quality_gate_failed
train-001725,unprocessed,,medium_quality_gate_failed
train-001726,unprocessed,,medium_quality_gate_failed
train-001727,unprocessed,,medium_quality_gate_failed
train-001728,unprocessed,,medium_quality_gate_failed
train-001732,unprocessed,,medium_quality_gate_failed
train-001733,unprocessed,,medium_quality_gate_failed
train-001734,unprocessed,,medium_quality_gate_failed
train-001735,unprocessed,,medium_quality_gate_failed
train-001736,unprocessed,,medium_quality_gate_failed
train-001737,unprocessed,,medium_quality_gate_failed
train-001738,unprocessed,,medium_quality_gate_failed
train-001739,unprocessed,,medium_quality_gate_failed
train-001740,unprocessed,,medium_quality_gate_failed
train-001741,unprocessed,,medium_quality_gate_failed
train-001742,unprocessed,,medium_quality_gate_failed
train-001743,unprocessed,,medium_quality_gate_failed
train-001744,unprocessed,,medium_quality_gate_failed
train-001746,unprocessed,,medium_quality_gate_failed
train-001747,unprocessed,,medium_quality_gate_failed
train-001751,unprocessed,,medium_quality_gate_failed
train-001753,unprocessed,,medium_quality_gate_failed
train-001754,unprocessed,,medium_quality_gate_failed
train-001755,unprocessed,,medium_quality_gate_failed
train-001756,unprocessed,,medium_quality_gate_failed
train-001757,unprocessed,,medium_quality_gate_failed
train-001758,unprocessed,,medium_quality_gate_failed
train-001759,unprocessed,,medium_quality_gate_failed
train-001760,unprocessed,,medium_quality_gate_failed
train-001761,unprocessed,,medium_quality_gate_failed
train-001764,unprocessed,,medium_quality_gate_failed
train-001765,unprocessed,,medium_quality_gate_failed
train-001766,unprocessed,,medium_quality_gate_failed
train-001767,unprocessed,,medium_quality_gate_failed
train-001768,unprocessed,,medium_quality_gate_failed
train-001769,unprocessed,,medium_quality_gate_failed
train-001771,unprocessed,,medium_quality_gate_failed
train-001772,unprocessed,,medium_quality_gate_failed
train-001773,unprocessed,,medium_quality_gate_failed
train-001774,unprocessed,,medium_quality_gate_failed
train-001776,unprocessed,,medium_quality_gate_failed
train-001777,unprocessed,,medium_quality_gate_failed
train-001778,unprocessed,,medium_quality_gate_failed
train-001781,unprocessed,,medium_quality_gate_failed
train-001783,unprocessed,,medium_quality_gate_failed
train-001784,unprocessed,,medium_quality_gate_failed
train-001785,unprocessed,,medium_quality_gate_failed
train-001786,unprocessed,,medium_quality_gate_failed
train-001788,unprocessed,,medium_quality_gate_failed
train-001789,unprocessed,,medium_quality_gate_failed
train-001790,unprocessed,,medium_quality_gate_failed
train-001791,unprocessed,,medium_quality_gate_failed
train-001792,unprocessed,,medium_quality_gate_failed
train-001795,unprocessed,,medium_quality_gate_failed
train-001796,unprocessed,,medium_quality_gate_failed
train-001800,unprocessed,,medium_quality_gate_failed
train-001801,unprocessed,,medium_quality_gate_failed
train-001804,unprocessed,,medium_quality_gate_failed
train-001805,unprocessed,,medium_quality_gate_failed
train-001806,unprocessed,,medium_quality_gate_failed
train-001807,unprocessed,,medium_quality_gate_failed
train-001809,unprocessed,,medium_quality_gate_failed
train-001810,unprocessed,,medium_quality_gate_failed
train-001811,unprocessed,,medium_quality_gate_failed
train-001815,unprocessed,,medium_quality_gate_failed
train-001817,unprocessed,,medium_quality_gate_failed
train-001818,unprocessed,,medium_quality_gate_failed
train-001819,unprocessed,,medium_quality_gate_failed
train-001820,unprocessed,,medium_quality_gate_failed
train-001822,unprocessed,,medium_quality_gate_failed
train-001824,unprocessed,,medium_quality_gate_failed
train-001825,unprocessed,,medium_quality_gate_failed
train-001826,unprocessed,,medium_quality_gate_failed
train-001827,unprocessed,,medium_quality_gate_failed
train-001828,unprocessed,,medium_quality_gate_failed
train-001829,unprocessed,,medium_quality_gate_failed
train-001830,unprocessed,,medium_quality_gate_failed
train-001833,unprocessed,,medium_quality_gate_failed
train-001834,unprocessed,,medium_quality_gate_failed
train-001835,unprocessed,,medium_quality_gate_failed
train-001837,unprocessed,,medium_quality_gate_failed
train-001838,unprocessed,,medium_quality_gate_failed
train-001840,unprocessed,,medium_quality_gate_failed
train-001842,unprocessed,,medium_quality_gate_failed
train-001843,unprocessed,,medium_quality_gate_failed
train-001844,unprocessed,,medium_quality_gate_failed
train-001845,unprocessed,,medium_quality_gate_failed
train-001848,unprocessed,,medium_quality_gate_failed
train-001850,unprocessed,,medium_quality_gate_failed
train-001852,unprocessed,,medium_quality_gate_failed
train-001853,unprocessed,,medium_quality_gate_failed
train-001854,unprocessed,,medium_quality_gate_failed
train-001855,unprocessed,,medium_quality_gate_failed
train-001856,unprocessed,,medium_quality_gate_failed
train-001857,unprocessed,,medium_quality_gate_failed
train-001860,unprocessed,,medium_quality_gate_failed
train-001861,unprocessed,,medium_quality_gate_failed
train-001862,unprocessed,,medium_quality_gate_failed
train-001867,unprocessed,,medium_quality_gate_failed
train-001868,unprocessed,,medium_quality_gate_failed
train-001870,unprocessed,,medium_quality_gate_failed
train-001871,unprocessed,,medium_quality_gate_failed
train-001872,unprocessed,,medium_quality_gate_failed
train-001873,unprocessed,,medium_quality_gate_failed
train-001874,unprocessed,,medium_quality_gate_failed
train-001876,unprocessed,,medium_quality_gate_failed
train-001877,unprocessed,,medium_quality_gate_failed
train-001879,unprocessed,,medium_quality_gate_failed
train-001880,unprocessed,,medium_quality_gate_failed
train-001881,unprocessed,,medium_quality_gate_failed
train-001882,unprocessed,,medium_quality_gate_failed
train-001883,unprocessed,,medium_quality_gate_failed
train-001887,unprocessed,,medium_quality_gate_failed
train-001888,unprocessed,,medium_quality_gate_failed
train-001889,unprocessed,,medium_quality_gate_failed
train-001890,unprocessed,,medium_quality_gate_failed
train-001891,unprocessed,,medium_quality_gate_failed
train-001892,unprocessed,,medium_quality_gate_failed
train-001893,unprocessed,,medium_quality_gate_failed
train-001894,unprocessed,,medium_quality_gate_failed
train-001895,unprocessed,,medium_quality_gate_failed
train-001897,unprocessed,,medium_quality_gate_failed
train-001898,unprocessed,,medium_quality_gate_failed
train-001899,unprocessed,,medium_quality_gate_failed
train-001900,unprocessed,,medium_quality_gate_failed
train-001901,unprocessed,,medium_quality_gate_failed
train-001904,unprocessed,,medium_quality_gate_failed
train-001905,unprocessed,,medium_quality_gate_failed
train-001906,unprocessed,,medium_quality_gate_failed
train-001907,unprocessed,,medium_quality_gate_failed
train-001908,unprocessed,,medium_quality_gate_failed
train-001909,unprocessed,,medium_quality_gate_failed
train-001911,unprocessed,,medium_quality_gate_failed
train-001912,unprocessed,,medium_quality_gate_failed
train-001913,unprocessed,,medium_quality_gate_failed
train-001915,unprocessed,,medium_quality_gate_failed
train-001916,unprocessed,,medium_quality_gate_failed
train-001917,unprocessed,,medium_quality_gate_failed
train-001918,unprocessed,,medium_quality_gate_failed
train-001919,unprocessed,,medium_quality_gate_failed
train-001920,unprocessed,,medium_quality_gate_failed
train-001922,unprocessed,,medium_quality_gate_failed
train-001923,unprocessed,,medium_quality_gate_failed
train-001924,unprocessed,,medium_quality_gate_failed
train-001925,unprocessed,,medium_quality_gate_failed
train-001926,unprocessed,,medium_quality_gate_failed
train-001927,unprocessed,,medium_quality_gate_failed
train-001928,unprocessed,,medium_quality_gate_failed
train-001929,unprocessed,,medium_quality_gate_failed
train-001930,unprocessed,,medium_quality_gate_failed
train-001931,unprocessed,,medium_quality_gate_failed
train-001932,unprocessed,,medium_quality_gate_failed
train-001933,unprocessed,,medium_quality_gate_failed
train-001935,unprocessed,,medium_quality_gate_failed
train-001936,unprocessed,,medium_quality_gate_failed
train-001937,unprocessed,,medium_quality_gate_failed
train-001939,unprocessed,,medium_quality_gate_failed
train-001940,unprocessed,,medium_quality_gate_failed
train-001941,unprocessed,,medium_quality_gate_failed
train-001942,unprocessed,,medium_quality_gate_failed
train-001943,unprocessed,,medium_quality_gate_failed
train-001944,unprocessed,,medium_quality_gate_failed
train-001945,unprocessed,,medium_quality_gate_failed
train-001947,unprocessed,,medium_quality_gate_failed
train-001950,unprocessed,,medium_quality_gate_failed
train-001951,unprocessed,,medium_quality_gate_failed
train-001952,unprocessed,,medium_quality_gate_failed
train-001953,unprocessed,,medium_quality_gate_failed
train-001955,unprocessed,,medium_quality_gate_failed
train-001956,unprocessed,,medium_quality_gate_failed
train-001957,unprocessed,,medium_quality_gate_failed
train-001958,unprocessed,,medium_quality_gate_failed
train-001959,unprocessed,,medium_quality_gate_failed
train-001961,unprocessed,,medium_quality_gate_failed
train-001963,unprocessed,,medium_quality_gate_failed
train-001964,unprocessed,,medium_quality_gate_failed
train-001966,unprocessed,,medium_quality_gate_failed
train-001967,unprocessed,,medium_quality_gate_failed
train-001968,unprocessed,,medium_quality_gate_failed
train-001969,unprocessed,,medium_quality_gate_failed
train-001970,unprocessed,,medium_quality_gate_failed
train-001971,unprocessed,,medium_quality_gate_failed
train-001973,unprocessed,,medium_quality_gate_failed
train-001975,unprocessed,,medium_quality_gate_failed
train-001976,unprocessed,,medium_quality_gate_failed
train-001978,unprocessed,,medium_quality_gate_failed
train-001979,unprocessed,,medium_quality_gate_failed
train-001980,unprocessed,,medium_quality_gate_failed
train-001981,unprocessed,,medium_quality_gate_failed
train-001982,unprocessed,,medium_quality_gate_failed
train-001984,unprocessed,,medium_quality_gate_failed
train-001985,unprocessed,,medium_quality_gate_failed
train-001987,unprocessed,,medium_quality_gate_failed
train-001988,unprocessed,,medium_quality_gate_failed
train-001990,unprocessed,,medium_quality_gate_failed
train-001991,unprocessed,,medium_quality_gate_failed
train-001992,unprocessed,,medium_quality_gate_failed
train-001993,unprocessed,,medium_quality_gate_failed
train-001994,unprocessed,,medium_quality_gate_failed
train-001995,unprocessed,,medium_quality_gate_failed
