id,status,grade,candidate_count,reason
train-003978,unprocessed,,0,not_selected_or_gate_blocked
train-003979,unprocessed,,0,not_selected_or_gate_blocked
train-003980,unprocessed,,0,not_selected_or_gate_blocked
train-003981,unprocessed,,0,not_selected_or_gate_blocked
train-003983,unprocessed,,0,not_selected_or_gate_blocked
train-003984,unprocessed,,0,not_selected_or_gate_blocked
train-003985,unprocessed,,0,not_selected_or_gate_blocked
train-003986,unprocessed,,0,not_selected_or_gate_blocked
train-003987,unprocessed,,0,not_selected_or_gate_blocked
train-003988,unprocessed,,0,not_selected_or_gate_blocked
train-003989,unprocessed,,0,not_selected_or_gate_blocked
train-003990,unprocessed,,0,not_selected_or_gate_blocked
train-003991,unprocessed,,0,not_selected_or_gate_blocked
train-003992,unprocessed,,0,not_selected_or_gate_blocked
train-003993,unprocessed,,0,not_selected_or_gate_blocked
train-003997,unprocessed,,0,not_selected_or_gate_blocked
train-003998,unprocessed,,0,not_selected_or_gate_blocked
train-004000,unprocessed,,0,not_selected_or_gate_blocked
train-004001,unprocessed,,0,not_selected_or_gate_blocked
train-004003,unprocessed,,0,not_selected_or_gate_blocked
train-004004,unprocessed,,0,not_selected_or_gate_blocked
train-004005,unprocessed,,0,not_selected_or_gate_blocked
train-004006,unprocessed,,0,not_selected_or_gate_blocked
train-004007,unprocessed,,0,not_selected_or_gate_blocked
train-004010,unprocessed,,0,not_selected_or_gate_blocked
train-004011,unprocessed,,0,not_selected_or_gate_blocked
train-004012,unprocessed,,0,not_selected_or_gate_blocked
train-004015,unprocessed,,0,not_selected_or_gate_blocked
train-004017,unprocessed,,0,not_selected_or_gate_blocked
train-004019,unprocessed,,0,not_selected_or_gate_blocked
train-004020,unprocessed,,0,not_selected_or_gate_blocked
train-004021,unprocessed,,0,not_selected_or_gate_blocked
train-004023,unprocessed,,0,not_selected_or_gate_blocked
train-004024,unprocessed,,0,not_selected_or_gate_blocked
train-004026,unprocessed,,0,not_selected_or_gate_blocked
train-004027,unprocessed,,0,not_selected_or_gate_blocked
train-004028,unprocessed,,0,not_selected_or_gate_blocked
train-004029,unprocessed,,0,not_selected_or_gate_blocked
train-004030,unprocessed,,0,not_selected_or_gate_blocked
train-004031,unprocessed,,0,not_selected_or_gate_blocked
train-004032,unprocessed,,0,not_selected_or_gate_blocked
train-004033,unprocessed,,0,not_selected_or_gate_blocked
train-004035,unprocessed,,0,not_selected_or_gate_blocked
train-004036,unprocessed,,0,not_selected_or_gate_blocked
train-004037,unprocessed,,0,not_selected_or_gate_blocked
train-004038,unprocessed,,0,not_selected_or_gate_blocked
train-004039,unprocessed,,0,not_selected_or_gate_blocked
train-004040,unprocessed,,0,not_selected_or_gate_blocked
train-004042,unprocessed,,0,not_selected_or_gate_blocked
train-004043,unprocessed,,0,not_selected_or_gate_blocked
train-004045,unprocessed,,0,not_selected_or_gate_blocked
train-004046,unprocessed,,0,not_selected_or_gate_blocked
train-004047,unprocessed,,0,not_selected_or_gate_blocked
train-004049,unprocessed,,0,not_selected_or_gate_blocked
train-004050,unprocessed,,0,not_selected_or_gate_blocked
train-004051,unprocessed,,0,not_selected_or_gate_blocked
train-004053,unprocessed,,0,not_selected_or_gate_blocked
train-004054,unprocessed,,0,not_selected_or_gate_blocked
train-004056,unprocessed,,0,not_selected_or_gate_blocked
train-004057,unprocessed,,0,not_selected_or_gate_blocked
train-004058,unprocessed,,0,not_selected_or_gate_blocked
train-004059,unprocessed,,0,not_selected_or_gate_blocked
train-004060,unprocessed,,0,not_selected_or_gate_blocked
train-004063,unprocessed,,0,not_selected_or_gate_blocked
train-004064,unprocessed,,0,not_selected_or_gate_blocked
train-004066,unprocessed,,0,not_selected_or_gate_blocked
train-004067,unprocessed,,0,not_selected_or_gate_blocked
train-004071,unprocessed,,0,not_selected_or_gate_blocked
train-004072,unprocessed,,0,not_selected_or_gate_blocked
train-004073,unprocessed,,0,not_selected_or_gate_blocked
train-004075,unprocessed,,0,not_selected_or_gate_blocked
train-004076,unprocessed,,0,not_selected_or_gate_blocked
train-004078,unprocessed,,0,not_selected_or_gate_blocked
train-004079,unprocessed,,0,not_selected_or_gate_blocked
train-004080,unprocessed,,0,not_selected_or_gate_blocked
train-004081,unprocessed,,0,not_selected_or_gate_blocked
train-004083,unprocessed,,0,not_selected_or_gate_blocked
train-004086,unprocessed,,0,not_selected_or_gate_blocked
train-004087,unprocessed,,0,not_selected_or_gate_blocked
train-004088,unprocessed,,0,not_selected_or_gate_blocked
train-004090,unprocessed,,0,not_selected_or_gate_blocked
train-004091,unprocessed,,0,not_selected_or_gate_blocked
train-004092,unprocessed,,0,not_selected_or_gate_blocked
train-004096,unprocessed,,0,not_selected_or_gate_blocked
train-004098,unprocessed,,0,not_selected_or_gate_blocked
train-004099,unprocessed,,0,not_selected_or_gate_blocked
train-004100,unprocessed,,0,not_selected_or_gate_blocked
train-004101,unprocessed,,0,not_selected_or_gate_blocked
train-004104,unprocessed,,0,not_selected_or_gate_blocked
train-004107,unprocessed,,0,not_selected_or_gate_blocked
train-004108,unprocessed,,0,not_selected_or_gate_blocked
train-004109,unprocessed,,0,not_selected_or_gate_blocked
train-004110,unprocessed,,0,not_selected_or_gate_blocked
train-004112,unprocessed,,0,not_selected_or_gate_blocked
train-004113,unprocessed,,0,not_selected_or_gate_blocked
train-004115,unprocessed,,0,not_selected_or_gate_blocked
train-004117,unprocessed,,0,not_selected_or_gate_blocked
train-004118,unprocessed,,0,not_selected_or_gate_blocked
train-004119,unprocessed,,0,not_selected_or_gate_blocked
train-004120,unprocessed,,0,not_selected_or_gate_blocked
train-004122,unprocessed,,0,not_selected_or_gate_blocked
train-004125,unprocessed,,0,not_selected_or_gate_blocked
train-004126,unprocessed,,0,not_selected_or_gate_blocked
train-004127,unprocessed,,0,not_selected_or_gate_blocked
train-004128,unprocessed,,0,not_selected_or_gate_blocked
train-004129,unprocessed,,0,not_selected_or_gate_blocked
train-004132,unprocessed,,0,not_selected_or_gate_blocked
train-004133,unprocessed,,0,not_selected_or_gate_blocked
train-004136,unprocessed,,0,not_selected_or_gate_blocked
train-004138,unprocessed,,0,not_selected_or_gate_blocked
train-004139,unprocessed,,0,not_selected_or_gate_blocked
train-004141,unprocessed,,0,not_selected_or_gate_blocked
train-004142,unprocessed,,0,not_selected_or_gate_blocked
train-004145,unprocessed,,0,not_selected_or_gate_blocked
train-004146,unprocessed,,0,not_selected_or_gate_blocked
train-004149,unprocessed,,0,not_selected_or_gate_blocked
train-004151,unprocessed,,0,not_selected_or_gate_blocked
train-004152,unprocessed,,0,not_selected_or_gate_blocked
train-004154,unprocessed,,0,not_selected_or_gate_blocked
train-004156,unprocessed,,0,not_selected_or_gate_blocked
train-004157,unprocessed,,0,not_selected_or_gate_blocked
train-004158,unprocessed,,0,not_selected_or_gate_blocked
train-004160,unprocessed,,0,not_selected_or_gate_blocked
train-004161,unprocessed,,0,not_selected_or_gate_blocked
train-004162,unprocessed,,0,not_selected_or_gate_blocked
train-004163,unprocessed,,0,not_selected_or_gate_blocked
train-004165,unprocessed,,0,not_selected_or_gate_blocked
train-004166,unprocessed,,0,not_selected_or_gate_blocked
train-004167,unprocessed,,0,not_selected_or_gate_blocked
train-004168,unprocessed,,0,not_selected_or_gate_blocked
train-004169,unprocessed,,0,not_selected_or_gate_blocked
train-004170,unprocessed,,0,not_selected_or_gate_blocked
train-004173,unprocessed,,0,not_selected_or_gate_blocked
train-004174,unprocessed,,0,not_selected_or_gate_blocked
train-004175,unprocessed,,0,not_selected_or_gate_blocked
train-004176,unprocessed,,0,not_selected_or_gate_blocked
train-004177,unprocessed,,0,not_selected_or_gate_blocked
train-004179,unprocessed,,0,not_selected_or_gate_blocked
train-004180,unprocessed,,0,not_selected_or_gate_blocked
train-004182,unprocessed,,0,not_selected_or_gate_blocked
train-004183,unprocessed,,0,not_selected_or_gate_blocked
train-004184,unprocessed,,0,not_selected_or_gate_blocked
train-004185,unprocessed,,0,not_selected_or_gate_blocked
train-004186,unprocessed,,0,not_selected_or_gate_blocked
train-004188,unprocessed,,0,not_selected_or_gate_blocked
train-004189,unprocessed,,0,not_selected_or_gate_blocked
train-004190,unprocessed,,0,not_selected_or_gate_blocked
train-004191,unprocessed,,0,not_selected_or_gate_blocked
train-004192,unprocessed,,0,not_selected_or_gate_blocked
train-004193,unprocessed,,0,not_selected_or_gate_blocked
train-004194,unprocessed,,0,not_selected_or_gate_blocked
train-004195,unprocessed,,0,not_selected_or_gate_blocked
train-004196,unprocessed,,0,not_selected_or_gate_blocked
train-004197,unprocessed,,0,not_selected_or_gate_blocked
train-004198,unprocessed,,0,not_selected_or_gate_blocked
train-004199,unprocessed,,0,not_selected_or_gate_blocked
train-004200,unprocessed,,0,not_selected_or_gate_blocked
train-004201,unprocessed,,0,not_selected_or_gate_blocked
train-004202,unprocessed,,0,not_selected_or_gate_blocked
train-004203,unprocessed,,0,not_selected_or_gate_blocked
train-004205,unprocessed,,0,not_selected_or_gate_blocked
train-004207,unprocessed,,0,not_selected_or_gate_blocked
train-004208,unprocessed,,0,not_selected_or_gate_blocked
train-004210,unprocessed,,0,not_selected_or_gate_blocked
train-004211,unprocessed,,0,not_selected_or_gate_blocked
train-004212,unprocessed,,0,not_selected_or_gate_blocked
train-004213,unprocessed,,0,not_selected_or_gate_blocked
train-004214,unprocessed,,0,not_selected_or_gate_blocked
train-004215,unprocessed,,0,not_selected_or_gate_blocked
train-004216,unprocessed,,0,not_selected_or_gate_blocked
train-004218,unprocessed,,0,not_selected_or_gate_blocked
train-004219,unprocessed,,0,not_selected_or_gate_blocked
train-004220,unprocessed,,0,not_selected_or_gate_blocked
train-004221,unprocessed,,0,not_selected_or_gate_blocked
train-004222,unprocessed,,0,not_selected_or_gate_blocked
train-004223,unprocessed,,0,not_selected_or_gate_blocked
train-004224,unprocessed,,0,not_selected_or_gate_blocked
train-004225,unprocessed,,0,not_selected_or_gate_blocked
train-004226,unprocessed,,0,not_selected_or_gate_blocked
train-004227,unprocessed,,0,not_selected_or_gate_blocked
train-004228,unprocessed,,0,not_selected_or_gate_blocked
train-004229,unprocessed,,0,not_selected_or_gate_blocked
train-004231,unprocessed,,0,not_selected_or_gate_blocked
train-004232,unprocessed,,0,not_selected_or_gate_blocked
train-004234,unprocessed,,0,not_selected_or_gate_blocked
train-004235,unprocessed,,0,not_selected_or_gate_blocked
train-004236,unprocessed,,0,not_selected_or_gate_blocked
train-004237,unprocessed,,0,not_selected_or_gate_blocked
train-004238,unprocessed,,0,not_selected_or_gate_blocked
train-004239,unprocessed,,0,not_selected_or_gate_blocked
train-004240,unprocessed,,0,not_selected_or_gate_blocked
train-004241,unprocessed,,0,not_selected_or_gate_blocked
train-004242,unprocessed,,0,not_selected_or_gate_blocked
train-004244,unprocessed,,0,not_selected_or_gate_blocked
train-004245,unprocessed,,0,not_selected_or_gate_blocked
train-004246,unprocessed,,0,not_selected_or_gate_blocked
train-004247,unprocessed,,0,not_selected_or_gate_blocked
train-004248,unprocessed,,0,not_selected_or_gate_blocked
train-004251,unprocessed,,0,not_selected_or_gate_blocked
train-004252,unprocessed,,0,not_selected_or_gate_blocked
train-004254,unprocessed,,0,not_selected_or_gate_blocked
train-004258,unprocessed,,0,not_selected_or_gate_blocked
train-004260,unprocessed,,0,not_selected_or_gate_blocked
train-004261,unprocessed,,0,not_selected_or_gate_blocked
train-004262,unprocessed,,0,not_selected_or_gate_blocked
train-004263,unprocessed,,0,not_selected_or_gate_blocked
train-004264,unprocessed,,0,not_selected_or_gate_blocked
train-004265,unprocessed,,0,not_selected_or_gate_blocked
train-004266,unprocessed,,0,not_selected_or_gate_blocked
train-004267,unprocessed,,0,not_selected_or_gate_blocked
train-004268,unprocessed,,0,not_selected_or_gate_blocked
train-004269,unprocessed,,0,not_selected_or_gate_blocked
train-004272,unprocessed,,0,not_selected_or_gate_blocked
train-004273,unprocessed,,0,not_selected_or_gate_blocked
train-004274,unprocessed,,0,not_selected_or_gate_blocked
train-004275,unprocessed,,0,not_selected_or_gate_blocked
train-004277,unprocessed,,0,not_selected_or_gate_blocked
train-004278,unprocessed,,0,not_selected_or_gate_blocked
train-004279,unprocessed,,0,not_selected_or_gate_blocked
train-004280,unprocessed,,0,not_selected_or_gate_blocked
train-004281,unprocessed,,0,not_selected_or_gate_blocked
train-004282,unprocessed,,0,not_selected_or_gate_blocked
train-004283,unprocessed,,0,not_selected_or_gate_blocked
train-004285,unprocessed,,0,not_selected_or_gate_blocked
train-004286,unprocessed,,0,not_selected_or_gate_blocked
train-004287,unprocessed,,0,not_selected_or_gate_blocked
train-004289,unprocessed,,0,not_selected_or_gate_blocked
train-004290,unprocessed,,0,not_selected_or_gate_blocked
train-004291,unprocessed,,0,not_selected_or_gate_blocked
train-004292,unprocessed,,0,not_selected_or_gate_blocked
train-004294,unprocessed,,0,not_selected_or_gate_blocked
train-004296,unprocessed,,0,not_selected_or_gate_blocked
train-004297,unprocessed,,0,not_selected_or_gate_blocked
train-004300,unprocessed,,0,not_selected_or_gate_blocked
train-004303,unprocessed,,0,not_selected_or_gate_blocked
train-004306,unprocessed,,0,not_selected_or_gate_blocked
train-004308,unprocessed,,0,not_selected_or_gate_blocked
train-004310,unprocessed,,0,not_selected_or_gate_blocked
train-004312,unprocessed,,0,not_selected_or_gate_blocked
train-004313,unprocessed,,0,not_selected_or_gate_blocked
train-004315,unprocessed,,0,not_selected_or_gate_blocked
train-004318,unprocessed,,0,not_selected_or_gate_blocked
train-004320,unprocessed,,0,not_selected_or_gate_blocked
train-004321,unprocessed,,0,not_selected_or_gate_blocked
train-004323,unprocessed,,0,not_selected_or_gate_blocked
train-004324,unprocessed,,0,not_selected_or_gate_blocked
train-004326,unprocessed,,0,not_selected_or_gate_blocked
train-004327,unprocessed,,0,not_selected_or_gate_blocked
train-004328,unprocessed,,0,not_selected_or_gate_blocked
train-004331,unprocessed,,0,not_selected_or_gate_blocked
train-004332,unprocessed,,0,not_selected_or_gate_blocked
train-004335,unprocessed,,0,not_selected_or_gate_blocked
train-004337,unprocessed,,0,not_selected_or_gate_blocked
train-004338,unprocessed,,0,not_selected_or_gate_blocked
train-004339,unprocessed,,0,not_selected_or_gate_blocked
train-004340,unprocessed,,0,not_selected_or_gate_blocked
train-004341,unprocessed,,0,not_selected_or_gate_blocked
train-004342,unprocessed,,0,not_selected_or_gate_blocked
train-004343,unprocessed,,0,not_selected_or_gate_blocked
train-004344,unprocessed,,0,not_selected_or_gate_blocked
train-004346,unprocessed,,0,not_selected_or_gate_blocked
train-004347,unprocessed,,0,not_selected_or_gate_blocked
train-004348,unprocessed,,0,not_selected_or_gate_blocked
train-004349,unprocessed,,0,not_selected_or_gate_blocked
train-004350,unprocessed,,0,not_selected_or_gate_blocked
train-004353,unprocessed,,0,not_selected_or_gate_blocked
train-004354,unprocessed,,0,not_selected_or_gate_blocked
train-004356,unprocessed,,0,not_selected_or_gate_blocked
train-004357,unprocessed,,0,not_selected_or_gate_blocked
train-004359,unprocessed,,0,not_selected_or_gate_blocked
train-004360,unprocessed,,0,not_selected_or_gate_blocked
train-004361,unprocessed,,0,not_selected_or_gate_blocked
train-004362,unprocessed,,0,not_selected_or_gate_blocked
train-004364,unprocessed,,0,not_selected_or_gate_blocked
train-004365,unprocessed,,0,not_selected_or_gate_blocked
train-004367,unprocessed,,0,not_selected_or_gate_blocked
train-004369,unprocessed,,0,not_selected_or_gate_blocked
train-004370,unprocessed,,0,not_selected_or_gate_blocked
train-004371,unprocessed,,0,not_selected_or_gate_blocked
train-004372,unprocessed,,0,not_selected_or_gate_blocked
train-004373,unprocessed,,0,not_selected_or_gate_blocked
train-004374,unprocessed,,0,not_selected_or_gate_blocked
train-004375,unprocessed,,0,not_selected_or_gate_blocked
train-004377,unprocessed,,0,not_selected_or_gate_blocked
train-004378,unprocessed,,0,not_selected_or_gate_blocked
train-004379,unprocessed,,0,not_selected_or_gate_blocked
train-004380,unprocessed,,0,not_selected_or_gate_blocked
train-004381,unprocessed,,0,not_selected_or_gate_blocked
train-004382,unprocessed,,0,not_selected_or_gate_blocked
train-004383,unprocessed,,0,not_selected_or_gate_blocked
train-004384,unprocessed,,0,not_selected_or_gate_blocked
train-004386,unprocessed,,0,not_selected_or_gate_blocked
train-004387,unprocessed,,0,not_selected_or_gate_blocked
train-004388,unprocessed,,0,not_selected_or_gate_blocked
train-004389,unprocessed,,0,not_selected_or_gate_blocked
train-004391,unprocessed,,0,not_selected_or_gate_blocked
train-004392,unprocessed,,0,not_selected_or_gate_blocked
train-004393,unprocessed,,0,not_selected_or_gate_blocked
train-004394,unprocessed,,0,not_selected_or_gate_blocked
train-004395,unprocessed,,0,not_selected_or_gate_blocked
train-004396,unprocessed,,0,not_selected_or_gate_blocked
train-004397,unprocessed,,0,not_selected_or_gate_blocked
train-004398,unprocessed,,0,not_selected_or_gate_blocked
train-004399,unprocessed,,0,not_selected_or_gate_blocked
train-004400,unprocessed,,0,not_selected_or_gate_blocked
train-004401,unprocessed,,0,not_selected_or_gate_blocked
train-004402,unprocessed,,0,not_selected_or_gate_blocked
train-004403,unprocessed,,0,not_selected_or_gate_blocked
train-004406,unprocessed,,0,not_selected_or_gate_blocked
train-004407,unprocessed,,0,not_selected_or_gate_blocked
train-004409,unprocessed,,0,not_selected_or_gate_blocked
train-004412,unprocessed,,0,not_selected_or_gate_blocked
train-004413,unprocessed,,0,not_selected_or_gate_blocked
train-004414,unprocessed,,0,not_selected_or_gate_blocked
train-004415,unprocessed,,0,not_selected_or_gate_blocked
train-004416,unprocessed,,0,not_selected_or_gate_blocked
train-004417,unprocessed,,0,not_selected_or_gate_blocked
train-004418,unprocessed,,0,not_selected_or_gate_blocked
train-004419,unprocessed,,0,not_selected_or_gate_blocked
train-004420,unprocessed,,0,not_selected_or_gate_blocked
train-004422,unprocessed,,0,not_selected_or_gate_blocked
train-004423,unprocessed,,0,not_selected_or_gate_blocked
train-004424,unprocessed,,0,not_selected_or_gate_blocked
train-004425,unprocessed,,0,not_selected_or_gate_blocked
train-004426,unprocessed,,0,not_selected_or_gate_blocked
train-004427,unprocessed,,0,not_selected_or_gate_blocked
train-004429,unprocessed,,0,not_selected_or_gate_blocked
train-004430,unprocessed,,0,not_selected_or_gate_blocked
train-004432,unprocessed,,0,not_selected_or_gate_blocked
train-004433,unprocessed,,0,not_selected_or_gate_blocked
train-004434,unprocessed,,0,not_selected_or_gate_blocked
train-004436,unprocessed,,0,not_selected_or_gate_blocked
train-004440,unprocessed,,0,not_selected_or_gate_blocked
train-004441,unprocessed,,0,not_selected_or_gate_blocked
train-004442,unprocessed,,0,not_selected_or_gate_blocked
train-004443,unprocessed,,0,not_selected_or_gate_blocked
train-004444,unprocessed,,0,not_selected_or_gate_blocked
train-004445,unprocessed,,0,not_selected_or_gate_blocked
train-004446,unprocessed,,0,not_selected_or_gate_blocked
train-004447,unprocessed,,0,not_selected_or_gate_blocked
train-004448,unprocessed,,0,not_selected_or_gate_blocked
train-004452,unprocessed,,0,not_selected_or_gate_blocked
train-004453,unprocessed,,0,not_selected_or_gate_blocked
train-004454,unprocessed,,0,not_selected_or_gate_blocked
train-004455,unprocessed,,0,not_selected_or_gate_blocked
train-004456,unprocessed,,0,not_selected_or_gate_blocked
train-004457,unprocessed,,0,not_selected_or_gate_blocked
train-004458,unprocessed,,0,not_selected_or_gate_blocked
train-004459,unprocessed,,0,not_selected_or_gate_blocked
train-004460,unprocessed,,0,not_selected_or_gate_blocked
train-004461,unprocessed,,0,not_selected_or_gate_blocked
train-004464,unprocessed,,0,not_selected_or_gate_blocked
train-004465,unprocessed,,0,not_selected_or_gate_blocked
train-004466,unprocessed,,0,not_selected_or_gate_blocked
train-004467,unprocessed,,0,not_selected_or_gate_blocked
train-004468,unprocessed,,0,not_selected_or_gate_blocked
train-004469,unprocessed,,0,not_selected_or_gate_blocked
train-004470,unprocessed,,0,not_selected_or_gate_blocked
train-004471,unprocessed,,0,not_selected_or_gate_blocked
train-004472,unprocessed,,0,not_selected_or_gate_blocked
train-004473,unprocessed,,0,not_selected_or_gate_blocked
train-004474,unprocessed,,0,not_selected_or_gate_blocked
train-004475,unprocessed,,0,not_selected_or_gate_blocked
train-004477,unprocessed,,0,not_selected_or_gate_blocked
train-004478,unprocessed,,0,not_selected_or_gate_blocked
train-004479,unprocessed,,0,not_selected_or_gate_blocked
train-004480,unprocessed,,0,not_selected_or_gate_blocked
train-004482,unprocessed,,0,not_selected_or_gate_blocked
train-004483,unprocessed,,0,not_selected_or_gate_blocked
train-004485,unprocessed,,0,not_selected_or_gate_blocked
train-004486,unprocessed,,0,not_selected_or_gate_blocked
train-004487,unprocessed,,0,not_selected_or_gate_blocked
train-004490,unprocessed,,0,not_selected_or_gate_blocked
train-004491,unprocessed,,0,not_selected_or_gate_blocked
train-004495,unprocessed,,0,not_selected_or_gate_blocked
train-004496,unprocessed,,0,not_selected_or_gate_blocked
train-004498,unprocessed,,0,not_selected_or_gate_blocked
train-004499,unprocessed,,0,not_selected_or_gate_blocked
train-004500,unprocessed,,0,not_selected_or_gate_blocked
train-004501,unprocessed,,0,not_selected_or_gate_blocked
train-004502,unprocessed,,0,not_selected_or_gate_blocked
train-004503,unprocessed,,0,not_selected_or_gate_blocked
train-004505,unprocessed,,0,not_selected_or_gate_blocked
train-004506,unprocessed,,0,not_selected_or_gate_blocked
train-004507,unprocessed,,0,not_selected_or_gate_blocked
train-004508,unprocessed,,0,not_selected_or_gate_blocked
train-004509,unprocessed,,0,not_selected_or_gate_blocked
train-004510,unprocessed,,0,not_selected_or_gate_blocked
train-004511,unprocessed,,0,not_selected_or_gate_blocked
train-004513,unprocessed,,0,not_selected_or_gate_blocked
train-004514,unprocessed,,0,not_selected_or_gate_blocked
train-004516,unprocessed,,0,not_selected_or_gate_blocked
train-004517,unprocessed,,0,not_selected_or_gate_blocked
train-004518,unprocessed,,0,not_selected_or_gate_blocked
train-004519,unprocessed,,0,not_selected_or_gate_blocked
train-004520,unprocessed,,0,not_selected_or_gate_blocked
train-004521,unprocessed,,0,not_selected_or_gate_blocked
train-004522,unprocessed,,0,not_selected_or_gate_blocked
train-004523,unprocessed,,0,not_selected_or_gate_blocked
train-004524,unprocessed,,0,not_selected_or_gate_blocked
train-004527,unprocessed,,0,not_selected_or_gate_blocked
train-004528,unprocessed,,0,not_selected_or_gate_blocked
train-004529,unprocessed,,0,not_selected_or_gate_blocked
train-004530,unprocessed,,0,not_selected_or_gate_blocked
train-004531,unprocessed,,0,not_selected_or_gate_blocked
train-004532,unprocessed,,0,not_selected_or_gate_blocked
train-004533,unprocessed,,0,not_selected_or_gate_blocked
train-004534,unprocessed,,0,not_selected_or_gate_blocked
train-004536,unprocessed,,0,not_selected_or_gate_blocked
train-004537,unprocessed,,0,not_selected_or_gate_blocked
train-004538,unprocessed,,0,not_selected_or_gate_blocked
train-004539,unprocessed,,0,not_selected_or_gate_blocked
train-004540,unprocessed,,0,not_selected_or_gate_blocked
train-004542,unprocessed,,0,not_selected_or_gate_blocked
train-004543,unprocessed,,0,not_selected_or_gate_blocked
train-004544,unprocessed,,0,not_selected_or_gate_blocked
train-004545,unprocessed,,0,not_selected_or_gate_blocked
train-004546,unprocessed,,0,not_selected_or_gate_blocked
train-004547,unprocessed,,0,not_selected_or_gate_blocked
train-004549,unprocessed,,0,not_selected_or_gate_blocked
train-004554,unprocessed,,0,not_selected_or_gate_blocked
train-004556,unprocessed,,0,not_selected_or_gate_blocked
train-004559,unprocessed,,0,not_selected_or_gate_blocked
train-004560,unprocessed,,0,not_selected_or_gate_blocked
train-004561,unprocessed,,0,not_selected_or_gate_blocked
train-004562,unprocessed,,0,not_selected_or_gate_blocked
train-004566,unprocessed,,0,not_selected_or_gate_blocked
train-004567,unprocessed,,0,not_selected_or_gate_blocked
train-004568,unprocessed,,0,not_selected_or_gate_blocked
train-004569,unprocessed,,0,not_selected_or_gate_blocked
train-004570,unprocessed,,0,not_selected_or_gate_blocked
train-004572,unprocessed,,0,not_selected_or_gate_blocked
train-004574,unprocessed,,0,not_selected_or_gate_blocked
train-004575,unprocessed,,0,not_selected_or_gate_blocked
train-004577,unprocessed,,0,not_selected_or_gate_blocked
train-004578,unprocessed,,0,not_selected_or_gate_blocked
train-004580,unprocessed,,0,not_selected_or_gate_blocked
train-004581,unprocessed,,0,not_selected_or_gate_blocked
train-004583,unprocessed,,0,not_selected_or_gate_blocked
train-004584,unprocessed,,0,not_selected_or_gate_blocked
train-004585,unprocessed,,0,not_selected_or_gate_blocked
train-004586,unprocessed,,0,not_selected_or_gate_blocked
train-004589,unprocessed,,0,not_selected_or_gate_blocked
train-004590,unprocessed,,0,not_selected_or_gate_blocked
train-004591,unprocessed,,0,not_selected_or_gate_blocked
train-004592,unprocessed,,0,not_selected_or_gate_blocked
train-004593,unprocessed,,0,not_selected_or_gate_blocked
train-004594,unprocessed,,0,not_selected_or_gate_blocked
train-004595,unprocessed,,0,not_selected_or_gate_blocked
train-004598,unprocessed,,0,not_selected_or_gate_blocked
train-004600,unprocessed,,0,not_selected_or_gate_blocked
train-004601,unprocessed,,0,not_selected_or_gate_blocked
train-004603,unprocessed,,0,not_selected_or_gate_blocked
train-004604,unprocessed,,0,not_selected_or_gate_blocked
train-004605,unprocessed,,0,not_selected_or_gate_blocked
train-004606,unprocessed,,0,not_selected_or_gate_blocked
train-004607,unprocessed,,0,not_selected_or_gate_blocked
train-004608,unprocessed,,0,not_selected_or_gate_blocked
train-004611,unprocessed,,0,not_selected_or_gate_blocked
train-004612,unprocessed,,0,not_selected_or_gate_blocked
train-004613,unprocessed,,0,not_selected_or_gate_blocked
train-004615,unprocessed,,0,not_selected_or_gate_blocked
train-004616,unprocessed,,0,not_selected_or_gate_blocked
train-004617,unprocessed,,0,not_selected_or_gate_blocked
train-004618,unprocessed,,0,not_selected_or_gate_blocked
train-004621,unprocessed,,0,not_selected_or_gate_blocked
train-004622,unprocessed,,0,not_selected_or_gate_blocked
train-004624,unprocessed,,0,not_selected_or_gate_blocked
train-004626,unprocessed,,0,not_selected_or_gate_blocked
train-004627,unprocessed,,0,not_selected_or_gate_blocked
train-004628,unprocessed,,0,not_selected_or_gate_blocked
train-004629,unprocessed,,0,not_selected_or_gate_blocked
train-004630,unprocessed,,0,not_selected_or_gate_blocked
train-004631,unprocessed,,0,not_selected_or_gate_blocked
train-004632,unprocessed,,0,not_selected_or_gate_blocked
train-004636,unprocessed,,0,not_selected_or_gate_blocked
train-004637,unprocessed,,0,not_selected_or_gate_blocked
train-004640,unprocessed,,0,not_selected_or_gate_blocked
train-004643,unprocessed,,0,not_selected_or_gate_blocked
train-004644,unprocessed,,0,not_selected_or_gate_blocked
train-004645,unprocessed,,0,not_selected_or_gate_blocked
train-004646,unprocessed,,0,not_selected_or_gate_blocked
train-004647,unprocessed,,0,not_selected_or_gate_blocked
train-004648,unprocessed,,0,not_selected_or_gate_blocked
train-004649,unprocessed,,0,not_selected_or_gate_blocked
train-004650,unprocessed,,0,not_selected_or_gate_blocked
train-004651,unprocessed,,0,not_selected_or_gate_blocked
train-004652,unprocessed,,0,not_selected_or_gate_blocked
train-004654,unprocessed,,0,not_selected_or_gate_blocked
train-004655,unprocessed,,0,not_selected_or_gate_blocked
train-004659,unprocessed,,0,not_selected_or_gate_blocked
train-004660,unprocessed,,0,not_selected_or_gate_blocked
train-004661,unprocessed,,0,not_selected_or_gate_blocked
train-004662,unprocessed,,0,not_selected_or_gate_blocked
train-004663,unprocessed,,0,not_selected_or_gate_blocked
train-004664,unprocessed,,0,not_selected_or_gate_blocked
train-004667,unprocessed,,0,not_selected_or_gate_blocked
train-004668,unprocessed,,0,not_selected_or_gate_blocked
train-004669,unprocessed,,0,not_selected_or_gate_blocked
